Text,Label
आपकी फ्लाइट AI600 समय पर है। धन्यवाद।,real
आपके खाते में ₹6902 जमा किए गए हैं।,real
आपका बिजली बिल ₹6133 सफलतापूर्वक भुगतान किया गया।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹54235 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917917664900,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919914294259,fraud
COVID सहायता के तहत ₹31531 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका बिजली बिल ₹7903 सफलतापूर्वक भुगतान किया गया।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता बैलेंस ₹679 है। धन्यवाद।,real
आपकी गाड़ी की सर्विसिंग 8/09/2025 को तय की गई है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹8175 का सफल हुआ।,real
आपकी गाड़ी की सर्विसिंग 13/04/2025 को तय की गई है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपकी फ्लाइट AI839 समय पर है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपको ₹7115 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹8961 सफलतापूर्वक भुगतान किया गया।,real
आपका मोबाइल रिचार्ज ₹1697 का सफल हुआ।,real
आपको ₹37846 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹6563 का सफल हुआ।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 1/04/2025 को तय की गई है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919284956501,fraud
आपका मोबाइल रिचार्ज ₹9428 का सफल हुआ।,real
आपका मोबाइल रिचार्ज ₹5064 का सफल हुआ।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹9523 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपके खाते में ₹3620 जमा किए गए हैं।,real
आपकी गाड़ी की सर्विसिंग 16/07/2025 को तय की गई है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपने लकी ड्रा में ₹78588 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919880015970,fraud
आपका मोबाइल रिचार्ज ₹1080 का सफल हुआ।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918771245518,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹9149 जमा किए गए हैं।,real
आपका मोबाइल रिचार्ज ₹2597 का सफल हुआ।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
COVID सहायता के तहत ₹14986 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपके खाते में ₹3151 जमा किए गए हैं।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपकी फ्लाइट AI220 समय पर है। धन्यवाद।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹12897 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919213342814,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपको ₹11542 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका बिजली बिल ₹3482 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919604969729,fraud
आपके खाते में ₹762 जमा किए गए हैं।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917157580407,fraud
COVID सहायता के तहत ₹87674 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹5192 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका खाता बैलेंस ₹3488 है। धन्यवाद।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपकी फ्लाइट AI273 समय पर है। धन्यवाद।,real
आपका मोबाइल रिचार्ज ₹2578 का सफल हुआ।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917204125930,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918191196153,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपकी फ्लाइट AI819 समय पर है। धन्यवाद।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI203 समय पर है। धन्यवाद।,real
COVID सहायता के तहत ₹19467 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹851 है। धन्यवाद।,real
"आपकी हाल ही की लेन-देन ₹4901 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
"आपकी हाल ही की लेन-देन ₹2894 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹1065 है। धन्यवाद।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919213109411,fraud
आपके खाते में ₹2644 जमा किए गए हैं।,real
आपका मोबाइल रिचार्ज ₹5120 का सफल हुआ।,real
COVID सहायता के तहत ₹88744 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹3551 सफलतापूर्वक भुगतान किया गया।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹40050 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918625767842,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹70944 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपको ₹13598 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 20/04/2025 को तय की गई है।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹2642 जमा किए गए हैं।,real
आपने लकी ड्रा में ₹17953 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919284952349,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹8857 सफलतापूर्वक भुगतान किया गया।,real
आपकी गाड़ी की सर्विसिंग 21/07/2025 को तय की गई है।,real
आपका खाता बैलेंस ₹858 है। धन्यवाद।,real
आपका खाता बैलेंस ₹3811 है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपकी फ्लाइट AI375 समय पर है। धन्यवाद।,real
"आपकी हाल ही की लेन-देन ₹8865 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपने लकी ड्रा में ₹87281 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918041398029,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918182110464,fraud
आपने लकी ड्रा में ₹74416 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +918637543374,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918119198799,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
COVID सहायता के तहत ₹54432 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 18/04/2025 को तय की गई है।,real
आपकी फ्लाइट AI104 समय पर है। धन्यवाद।,real
आपके खाते में ₹9917 जमा किए गए हैं।,real
आपने लकी ड्रा में ₹96758 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +917574077399,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपकी गाड़ी की सर्विसिंग 27/02/2025 को तय की गई है।,real
आपका खाता बैलेंस ₹1491 है। धन्यवाद।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपने लकी ड्रा में ₹96434 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919643641268,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹5837 है। धन्यवाद।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918301061672,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता बैलेंस ₹1679 है। धन्यवाद।,real
आपको ₹99296 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 13/07/2025 को तय की गई है।,real
COVID सहायता के तहत ₹68762 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹8085 का सफल हुआ।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹494 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
COVID सहायता के तहत ₹17763 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹35207 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919105587349,fraud
आपके खाते में ₹2248 जमा किए गए हैं।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917122078312,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917070470083,fraud
आपका खाता बैलेंस ₹947 है। धन्यवाद।,real
आपकी गाड़ी की सर्विसिंग 18/03/2025 को तय की गई है।,real
आपका खाता बैलेंस ₹990 है। धन्यवाद।,real
आपका खाता बैलेंस ₹5571 है। धन्यवाद।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका मोबाइल रिचार्ज ₹281 का सफल हुआ।,real
आपका खाता बैलेंस ₹5646 है। धन्यवाद।,real
आपका खाता बैलेंस ₹6789 है। धन्यवाद।,real
आपके खाते में ₹679 जमा किए गए हैं।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपके खाते में ₹5551 जमा किए गए हैं।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका खाता बैलेंस ₹5776 है। धन्यवाद।,real
आपका मोबाइल रिचार्ज ₹1396 का सफल हुआ।,real
आपका बिजली बिल ₹9177 सफलतापूर्वक भुगतान किया गया।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918982161981,fraud
आपको ₹94601 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI688 समय पर है। धन्यवाद।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका खाता बैलेंस ₹6294 है। धन्यवाद।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917436478242,fraud
आपके खाते में ₹7444 जमा किए गए हैं।,real
COVID सहायता के तहत ₹27509 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 12/06/2025 को तय की गई है।,real
"आपकी हाल ही की लेन-देन ₹7240 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
COVID सहायता के तहत ₹78080 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
COVID सहायता के तहत ₹84602 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919699700700,fraud
आपको ₹27710 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹9795 है। धन्यवाद।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका मोबाइल रिचार्ज ₹3278 का सफल हुआ।,real
आपकी गाड़ी की सर्विसिंग 23/05/2025 को तय की गई है।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपकी गाड़ी की सर्विसिंग 24/04/2025 को तय की गई है।,real
COVID सहायता के तहत ₹71535 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹4895 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपकी गाड़ी की सर्विसिंग 26/03/2025 को तय की गई है।,real
आपके खाते में ₹6877 जमा किए गए हैं।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919578705648,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919193569677,fraud
आपके खाते में ₹132 जमा किए गए हैं।,real
"आपकी हाल ही की लेन-देन ₹915 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपके खाते में ₹1032 जमा किए गए हैं।,real
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
COVID सहायता के तहत ₹41253 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI657 समय पर है। धन्यवाद।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपको ₹21186 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका खाता बैलेंस ₹6902 है। धन्यवाद।,real
आपको ₹54374 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹7616 है। धन्यवाद।,real
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपके खाते में ₹211 जमा किए गए हैं।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918260889686,fraud
आपकी फ्लाइट AI186 समय पर है। धन्यवाद।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +919955238384,fraud
आपका मोबाइल रिचार्ज ₹4043 का सफल हुआ।,real
आपका मोबाइल रिचार्ज ₹6396 का सफल हुआ।,real
आपका बिजली बिल ₹6849 सफलतापूर्वक भुगतान किया गया।,real
आपका UPI ID बंद किया जा रहा है। कृपया अभी लॉग इन करें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹7788 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका मोबाइल रिचार्ज ₹3709 का सफल हुआ।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
आपका मोबाइल रिचार्ज ₹7498 का सफल हुआ।,real
COVID सहायता के तहत ₹11676 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
COVID सहायता के तहत ₹71682 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका खाता बैलेंस ₹1849 है। धन्यवाद।,real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917530107237,fraud
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918396601982,fraud
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918743522688,fraud
आपका खाता बैलेंस ₹120 है। धन्यवाद।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपके खाते में ₹3320 जमा किए गए हैं।,real
COVID सहायता के तहत ₹21278 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹581 सफलतापूर्वक भुगतान किया गया।,real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +917092014022,fraud
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका ATM कार्ड एक्सपायर हो गया है। नया कार्ड पाने के लिए OTP साझा करें।,fraud
आपकी फ्लाइट AI331 समय पर है। धन्यवाद।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +918109431752,fraud
"आपकी हाल ही की लेन-देन ₹6231 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपकी गाड़ी की सर्विसिंग 19/02/2025 को तय की गई है।,real
आपने लकी ड्रा में ₹62014 जीते हैं! अपना पुरस्कार प्राप्त करने के लिए इस नंबर पर कॉल करें: +919403162680,fraud
"प्रिय ग्राहक, आपका आधार नंबर आपके खाते से लिंक हो चुका है।",real
आपने फ्री गिफ्ट जीता है! दावा करने के लिए लिंक पर जाएं: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
आपका खाता बैलेंस ₹7288 है। धन्यवाद।,real
आपकी गाड़ी की सर्विसिंग 27/05/2025 को तय की गई है।,real
आपके खाते में ₹9683 जमा किए गए हैं।,real
आपकी फ्लाइट AI441 समय पर है। धन्यवाद।,real
आपका इंश्योरेंस एक्सपायर हो गया है। रिन्यू करने के लिए इस नंबर पर कॉल करें: +919092455957,fraud
आपको ₹98416 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
IRCTC अकाउंट बंद हो जाएगा। तुरंत सत्यापन करें: http://fakeurl.in/verify,fraud
"आपकी हाल ही की लेन-देन ₹3756 की है। यदि आपने यह नहीं की, तो कृपया बैंक से संपर्क करें।",real
आपका पीएफ खाता अपडेट कर दिया गया है।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +918005506731,fraud
आपकी फ्लाइट AI630 समय पर है। धन्यवाद।,real
आपका बैंक खाता सफलतापूर्वक अपडेट किया गया है।,real
COVID सहायता के तहत ₹29174 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
आपकी फ्लाइट AI572 समय पर है। धन्यवाद।,real
आपको ₹10445 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका बिजली बिल ₹8609 सफलतापूर्वक भुगतान किया गया।,real
आपका खाता ब्लॉक हो गया है। कृपया इस लिंक पर क्लिक करें: http://fakeurl.in/verify,fraud
आपको ₹86633 का कैशबैक मिला है। विवरण जानने के लिए लिंक खोलें: http://fakeurl.in/verify,fraud
आपका मोबाइल रिचार्ज ₹5619 का सफल हुआ।,real
आपका खाता अस्थायी रूप से बंद कर दिया गया है। सहायता के लिए कॉल करें: +917211010094,fraud
आपका खाता बैलेंस ₹7819 है। धन्यवाद।,real
आपका खाता बैलेंस ₹5100 है। धन्यवाद।,real
COVID सहायता के तहत ₹83974 पाने के लिए यह फॉर्म भरें: http://fakeurl.in/verify,fraud
