id,file_name,label,transcript
02403,audio/02403.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02404,audio/02404.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02405,audio/02405.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02406,audio/02406.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02407,audio/02407.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02408,audio/02408.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02409,audio/02409.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02410,audio/02410.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02411,audio/02411.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02412,audio/02412.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02413,audio/02413.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02414,audio/02414.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02415,audio/02415.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02416,audio/02416.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02417,audio/02417.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02418,audio/02418.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02419,audio/02419.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02420,audio/02420.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02421,audio/02421.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02422,audio/02422.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02423,audio/02423.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02424,audio/02424.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02425,audio/02425.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02426,audio/02426.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02427,audio/02427.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02428,audio/02428.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02429,audio/02429.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02430,audio/02430.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02431,audio/02431.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02432,audio/02432.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02433,audio/02433.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02434,audio/02434.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02435,audio/02435.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02436,audio/02436.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02437,audio/02437.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02438,audio/02438.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02439,audio/02439.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02440,audio/02440.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02441,audio/02441.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02442,audio/02442.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02443,audio/02443.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02444,audio/02444.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02445,audio/02445.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02446,audio/02446.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02447,audio/02447.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02448,audio/02448.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02449,audio/02449.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02450,audio/02450.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02451,audio/02451.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02452,audio/02452.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02453,audio/02453.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02454,audio/02454.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02455,audio/02455.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02456,audio/02456.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02457,audio/02457.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02458,audio/02458.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02459,audio/02459.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02460,audio/02460.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02461,audio/02461.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02462,audio/02462.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02463,audio/02463.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02464,audio/02464.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02465,audio/02465.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02466,audio/02466.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02467,audio/02467.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02468,audio/02468.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02469,audio/02469.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02470,audio/02470.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02471,audio/02471.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02472,audio/02472.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02473,audio/02473.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02474,audio/02474.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02475,audio/02475.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02476,audio/02476.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02477,audio/02477.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02478,audio/02478.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02479,audio/02479.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02480,audio/02480.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02481,audio/02481.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02482,audio/02482.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02483,audio/02483.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02484,audio/02484.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02485,audio/02485.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02486,audio/02486.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02487,audio/02487.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02488,audio/02488.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02489,audio/02489.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02490,audio/02490.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02491,audio/02491.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02492,audio/02492.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02493,audio/02493.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02494,audio/02494.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02495,audio/02495.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02496,audio/02496.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02497,audio/02497.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02498,audio/02498.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02499,audio/02499.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02500,audio/02500.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02501,audio/02501.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02502,audio/02502.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02503,audio/02503.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02504,audio/02504.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02505,audio/02505.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02506,audio/02506.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02507,audio/02507.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02508,audio/02508.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02509,audio/02509.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02510,audio/02510.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02511,audio/02511.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02512,audio/02512.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02513,audio/02513.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02514,audio/02514.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02515,audio/02515.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02516,audio/02516.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02517,audio/02517.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02518,audio/02518.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02519,audio/02519.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02520,audio/02520.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02521,audio/02521.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02522,audio/02522.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02523,audio/02523.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02524,audio/02524.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02525,audio/02525.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02526,audio/02526.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02527,audio/02527.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02528,audio/02528.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02529,audio/02529.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02530,audio/02530.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02531,audio/02531.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02532,audio/02532.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02533,audio/02533.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02534,audio/02534.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02535,audio/02535.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02536,audio/02536.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02537,audio/02537.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02538,audio/02538.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02539,audio/02539.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02540,audio/02540.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02541,audio/02541.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02542,audio/02542.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02543,audio/02543.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02544,audio/02544.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02545,audio/02545.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02546,audio/02546.wav,fraud,మీ మొబైల్ నంబర్ Jio లో గెలిచింది. వివరాలు పంపండి.
02547,audio/02547.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02548,audio/02548.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02549,audio/02549.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02550,audio/02550.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02551,audio/02551.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02552,audio/02552.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02553,audio/02553.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02554,audio/02554.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02555,audio/02555.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02556,audio/02556.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02557,audio/02557.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02558,audio/02558.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02559,audio/02559.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02560,audio/02560.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02561,audio/02561.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02562,audio/02562.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02563,audio/02563.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02564,audio/02564.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02565,audio/02565.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02566,audio/02566.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02567,audio/02567.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02568,audio/02568.wav,real,మీ ఫోన్ రిపేర్ పూర్తైంది. దయచేసి తీసుకెళ్లండి.
02569,audio/02569.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02570,audio/02570.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02571,audio/02571.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02572,audio/02572.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02573,audio/02573.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02574,audio/02574.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02575,audio/02575.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02576,audio/02576.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02577,audio/02577.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02578,audio/02578.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02579,audio/02579.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02580,audio/02580.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02581,audio/02581.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02582,audio/02582.wav,real,మీ సబ్‌స్క్రిప్షన్ నూతనీకరించబడింది.
02583,audio/02583.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02584,audio/02584.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02585,audio/02585.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02586,audio/02586.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02587,audio/02587.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02588,audio/02588.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02589,audio/02589.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02590,audio/02590.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02591,audio/02591.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02592,audio/02592.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02593,audio/02593.wav,fraud,మీ ఆదాయపు పన్ను రీఫండ్ కోసం ఓటీపీ చెప్పండి.
02594,audio/02594.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02595,audio/02595.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02596,audio/02596.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02597,audio/02597.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02598,audio/02598.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02599,audio/02599.wav,fraud,మీ ఇన్సూరెన్స్ పాలసీ చెల్లించాలి. ఇతరత్రా వివరాలు ఇవ్వండి.
02600,audio/02600.wav,fraud,మీ ATM కార్డు సుదీర్ఘ కాలంగా ఉపయోగించలేదు. దీని కోసం ఓటీపీ ఇవ్వండి.
02601,audio/02601.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02602,audio/02602.wav,real,మీ బ్యాంక్ స్టేట్‌మెంట్ ఈమెయిల్ కు పంపించాము.
02603,audio/02603.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02604,audio/02604.wav,fraud,"మీరు ₹25,000 గెలుచుకున్నారు. మీ బ్యాంక్ వివరాలను ఇవ్వండి."
02605,audio/02605.wav,real,కస్టమర్ సపోర్ట్ నుంచి మాట్లాడుతున్నాము. మీకు సహాయం కావాలా?
02606,audio/02606.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02607,audio/02607.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
02608,audio/02608.wav,real,మీ గ్యాస్ బుకింగ్ విజయవంతంగా పూర్తైంది.
02609,audio/02609.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02610,audio/02610.wav,real,"నమస్తే సార్, మీ ఆర్డర్ రేపు డెలివరీ అవుతుంది."
02611,audio/02611.wav,real,మీ డాక్టర్ అపాయింట్మెంట్ రేపు ఉదయం 10 గంటలకు ఉంది.
02612,audio/02612.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02613,audio/02613.wav,fraud,మీ బ్యాంక్ ఖాతా బహుళ ప్రయత్నాల వల్ల తాత్కాలికంగా నిలిపివేయబడింది.
02614,audio/02614.wav,real,మీ ఇంటర్నెట్ కనెక్షన్ రీసెట్ చేయబడింది.
02615,audio/02615.wav,fraud,మీ మొబైల్ నెట్‌వర్క్‌లో సమస్య ఉంది. వివరాల కోసం కాల్ చేయండి.
02616,audio/02616.wav,fraud,మీకు లక్కీ డ్రాలో బహుమతి వచ్చింది. డెలివరీ చార్జ్ పంపండి.
02617,audio/02617.wav,fraud,మీ పాన్ కార్డు బ్లాక్ అవుతుంది. వెంటనే స్పందించండి.
02618,audio/02618.wav,real,మీ విద్యుత్ బిల్లు ఈ నెల చివరలో చెల్లించాలి.
02619,audio/02619.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02620,audio/02620.wav,fraud,మీ ఖాతా బ్లాక్ చేయబడింది. వివరాల కోసం ఈ నంబరుకు కాల్ చేయండి.
02621,audio/02621.wav,real,మీ పేమెంట్ విజయవంతమైంది. ధన్యవాదాలు!
